user_id,item_id,event_type,rating,quantity,price,event_ts,channel,interaction_strength,event_date,event_hour
U0011,I0075,view,,1,25.5,2026-03-13 09:45:22+00:00,mobile,1.0,2026-03-13,9
U0087,I0086,view,,1,33.96,2026-04-10 19:02:22+00:00,web,1.0,2026-04-10,19
U0023,I0087,view,,1,58.68,2026-02-26 20:49:22+00:00,mobile,1.0,2026-02-26,20
U0215,I0003,view,,1,12.56,2026-04-13 00:29:22+00:00,web,1.0,2026-04-13,0
U0025,I0106,view,,1,26.93,2026-02-22 21:59:22+00:00,mobile,1.0,2026-02-22,21
U0119,I0025,cart,,1,15.52,2026-02-07 20:17:22+00:00,mobile,3.0,2026-02-07,20
U0226,I0055,view,,1,14.43,2026-03-24 03:14:22+00:00,mobile,1.0,2026-03-24,3
U0173,I0091,view,,1,42.99,2026-02-06 00:45:22+00:00,mobile,1.0,2026-02-06,0
U0076,I0092,view,,1,16.23,2026-04-15 03:04:22+00:00,mobile,1.0,2026-04-15,3
U0018,I0059,cart,,1,24.91,2026-03-06 23:15:22+00:00,web,3.0,2026-03-06,23
U0108,I0069,view,,1,41.22,2026-02-13 12:09:22+00:00,mobile,1.0,2026-02-13,12
U0077,I0003,view,,1,12.56,2026-04-28 08:08:22+00:00,web,1.0,2026-04-28,8
U0079,I0046,view,,1,32.06,2026-05-02 13:56:22+00:00,mobile,1.0,2026-05-02,13
U0063,I0058,view,,1,18.03,2026-02-21 15:52:22+00:00,web,1.0,2026-02-21,15
U0063,I0009,purchase,,2,26.36,2026-04-14 16:29:22+00:00,mobile,5.0,2026-04-14,16
U0028,I0114,purchase,,1,33.44,2026-02-17 23:57:22+00:00,mobile,5.0,2026-02-17,23
U0202,I0052,view,,1,30.37,2026-04-30 17:54:22+00:00,web,1.0,2026-04-30,17
U0195,I0100,view,,1,54.26,2026-04-05 11:44:22+00:00,web,1.0,2026-04-05,11
U0106,I0015,purchase,,1,19.27,2026-03-29 06:57:22+00:00,web,5.0,2026-03-29,6
U0070,I0004,view,,1,24.4,2026-03-03 01:33:22+00:00,mobile,1.0,2026-03-03,1
U0197,I0030,view,,1,19.11,2026-04-03 03:16:22+00:00,mobile,1.0,2026-04-03,3
U0141,I0024,rating,5.0,1,24.65,2026-03-20 05:37:22+00:00,web,5.0,2026-03-20,5
U0231,I0021,view,,1,19.0,2026-04-04 09:32:22+00:00,web,1.0,2026-04-04,9
U0185,I0019,view,,1,35.63,2026-02-21 15:14:22+00:00,mobile,1.0,2026-02-21,15
U0087,I0037,view,,1,17.51,2026-04-24 00:17:22+00:00,web,1.0,2026-04-24,0
U0044,I0053,view,,1,18.65,2026-03-06 11:56:22+00:00,web,1.0,2026-03-06,11
U0068,I0094,view,,1,20.46,2026-03-28 05:36:22+00:00,web,1.0,2026-03-28,5
U0085,I0083,rating,5.0,1,17.83,2026-02-16 10:16:22+00:00,mobile,5.0,2026-02-16,10
U0138,I0102,view,,1,45.37,2026-04-17 01:01:22+00:00,mobile,1.0,2026-04-17,1
U0167,I0107,view,,1,14.01,2026-04-14 19:36:22+00:00,web,1.0,2026-04-14,19
U0085,I0026,view,,1,13.5,2026-03-14 12:41:22+00:00,web,1.0,2026-03-14,12
U0209,I0092,view,,1,16.23,2026-04-14 13:48:22+00:00,mobile,1.0,2026-04-14,13
U0181,I0002,cart,,1,22.56,2026-03-08 00:49:22+00:00,mobile,3.0,2026-03-08,0
U0019,I0043,view,,1,34.18,2026-03-24 19:04:22+00:00,web,1.0,2026-03-24,19
U0195,I0075,rating,5.0,1,25.5,2026-04-05 12:14:22+00:00,mobile,5.0,2026-04-05,12
U0130,I0112,view,,1,53.68,2026-04-14 00:41:22+00:00,web,1.0,2026-04-14,0
U0096,I0052,view,,1,30.37,2026-04-17 14:50:22+00:00,mobile,1.0,2026-04-17,14
U0105,I0047,view,,1,36.67,2026-04-11 03:09:22+00:00,web,1.0,2026-04-11,3
U0022,I0086,view,,1,33.96,2026-04-03 21:42:22+00:00,mobile,1.0,2026-04-03,21
U0162,I0003,view,,1,12.56,2026-03-13 05:42:22+00:00,mobile,1.0,2026-03-13,5
U0090,I0003,purchase,,1,12.56,2026-04-03 05:03:22+00:00,web,5.0,2026-04-03,5
U0179,I0060,view,,1,48.07,2026-03-31 22:39:22+00:00,web,1.0,2026-03-31,22
U0057,I0029,purchase,,1,83.41,2026-02-24 08:33:22+00:00,web,5.0,2026-02-24,8
U0103,I0052,view,,1,30.37,2026-02-23 07:14:22+00:00,mobile,1.0,2026-02-23,7
U0216,I0089,view,,1,40.79,2026-02-05 22:43:22+00:00,mobile,1.0,2026-02-05,22
U0173,I0063,purchase,,3,17.91,2026-03-11 08:37:22+00:00,web,5.0,2026-03-11,8
U0096,I0036,cart,,1,74.72,2026-03-29 17:55:22+00:00,web,3.0,2026-03-29,17
U0151,I0106,view,,1,26.93,2026-03-27 03:46:22+00:00,mobile,1.0,2026-03-27,3
U0206,I0112,cart,,1,53.68,2026-03-14 12:45:22+00:00,web,3.0,2026-03-14,12
U0237,I0061,view,,1,17.75,2026-04-15 10:53:22+00:00,web,1.0,2026-04-15,10
U0044,I0054,rating,4.0,1,35.21,2026-03-04 00:26:22+00:00,web,4.0,2026-03-04,0
U0116,I0063,view,,1,17.91,2026-02-02 16:14:22+00:00,web,1.0,2026-02-02,16
U0031,I0090,view,,1,12.85,2026-04-24 06:35:22+00:00,web,1.0,2026-04-24,6
U0032,I0084,cart,,1,27.83,2026-04-22 03:34:22+00:00,web,3.0,2026-04-22,3
U0070,I0095,view,,1,11.84,2026-03-29 11:38:22+00:00,web,1.0,2026-03-29,11
U0219,I0008,view,,1,36.94,2026-04-21 04:20:22+00:00,mobile,1.0,2026-04-21,4
U0075,I0054,view,,1,35.21,2026-03-08 03:22:22+00:00,mobile,1.0,2026-03-08,3
U0218,I0116,cart,,1,59.11,2026-02-15 00:14:22+00:00,web,3.0,2026-02-15,0
U0058,I0008,view,,1,36.94,2026-04-08 10:18:22+00:00,mobile,1.0,2026-04-08,10
U0070,I0088,view,,1,30.05,2026-03-06 21:04:22+00:00,mobile,1.0,2026-03-06,21
U0163,I0108,cart,,1,101.53,2026-04-01 02:34:22+00:00,mobile,3.0,2026-04-01,2
U0073,I0115,view,,1,29.97,2026-04-16 09:23:22+00:00,web,1.0,2026-04-16,9
U0173,I0013,view,,1,28.54,2026-04-20 15:31:22+00:00,mobile,1.0,2026-04-20,15
U0052,I0070,purchase,,1,26.73,2026-02-03 11:45:22+00:00,mobile,5.0,2026-02-03,11
U0042,I0030,view,,1,19.11,2026-04-11 13:12:22+00:00,web,1.0,2026-04-11,13
U0156,I0056,view,,1,21.96,2026-03-17 20:04:22+00:00,web,1.0,2026-03-17,20
U0012,I0077,view,,1,43.74,2026-03-06 02:31:22+00:00,web,1.0,2026-03-06,2
U0011,I0083,view,,1,17.83,2026-04-24 18:27:22+00:00,mobile,1.0,2026-04-24,18
U0116,I0052,view,,1,30.37,2026-03-08 02:24:22+00:00,mobile,1.0,2026-03-08,2
U0072,I0118,rating,2.0,1,24.81,2026-04-04 11:32:22+00:00,web,2.0,2026-04-04,11
U0068,I0021,cart,,1,19.0,2026-03-02 11:04:22+00:00,web,3.0,2026-03-02,11
U0117,I0109,view,,1,70.56,2026-04-24 01:10:22+00:00,web,1.0,2026-04-24,1
U0089,I0054,view,,1,35.21,2026-02-13 04:19:22+00:00,mobile,1.0,2026-02-13,4
U0075,I0007,view,,1,50.51,2026-03-27 01:28:22+00:00,mobile,1.0,2026-03-27,1
U0182,I0074,view,,1,19.52,2026-03-02 04:25:22+00:00,web,1.0,2026-03-02,4
U0111,I0090,view,,1,12.85,2026-02-21 02:35:22+00:00,mobile,1.0,2026-02-21,2
U0035,I0017,view,,1,25.29,2026-02-14 16:27:22+00:00,mobile,1.0,2026-02-14,16
U0093,I0110,rating,4.0,1,26.64,2026-02-20 23:51:22+00:00,web,4.0,2026-02-20,23
U0047,I0041,cart,,1,35.48,2026-03-17 00:51:22+00:00,mobile,3.0,2026-03-17,0
U0087,I0046,cart,,1,32.06,2026-02-21 18:39:22+00:00,web,3.0,2026-02-21,18
U0169,I0037,view,,1,17.51,2026-02-10 02:39:22+00:00,mobile,1.0,2026-02-10,2
U0219,I0008,view,,1,36.94,2026-04-12 04:25:22+00:00,mobile,1.0,2026-04-12,4
U0004,I0043,cart,,1,34.18,2026-03-09 02:25:22+00:00,web,3.0,2026-03-09,2
U0071,I0065,view,,1,45.15,2026-04-10 23:49:22+00:00,web,1.0,2026-04-10,23
U0152,I0050,view,,1,15.33,2026-03-23 16:56:22+00:00,web,1.0,2026-03-23,16
U0032,I0018,view,,1,34.0,2026-03-20 14:02:22+00:00,mobile,1.0,2026-03-20,14
U0099,I0093,view,,1,35.82,2026-04-03 02:26:22+00:00,web,1.0,2026-04-03,2
U0039,I0090,view,,1,12.85,2026-03-30 14:14:22+00:00,mobile,1.0,2026-03-30,14
U0030,I0072,purchase,,2,21.99,2026-04-09 18:25:22+00:00,mobile,5.0,2026-04-09,18
U0090,I0029,cart,,1,83.41,2026-03-04 05:00:22+00:00,mobile,3.0,2026-03-04,5
U0090,I0109,view,,1,70.56,2026-02-07 02:01:22+00:00,mobile,1.0,2026-02-07,2
U0152,I0035,view,,1,26.96,2026-02-07 14:03:22+00:00,web,1.0,2026-02-07,14
U0030,I0033,view,,1,24.72,2026-02-20 05:13:22+00:00,mobile,1.0,2026-02-20,5
U0094,I0042,purchase,,1,34.64,2026-02-20 05:30:22+00:00,web,5.0,2026-02-20,5
U0235,I0087,cart,,1,58.68,2026-02-05 23:16:22+00:00,web,3.0,2026-02-05,23
U0172,I0013,view,,1,28.54,2026-03-07 23:59:22+00:00,mobile,1.0,2026-03-07,23
U0166,I0006,purchase,,1,21.38,2026-03-30 14:48:22+00:00,mobile,5.0,2026-03-30,14
U0123,I0110,view,,1,26.64,2026-04-15 13:57:22+00:00,mobile,1.0,2026-04-15,13
U0194,I0006,view,,1,21.38,2026-03-12 19:48:22+00:00,web,1.0,2026-03-12,19
U0085,I0088,purchase,,1,30.05,2026-04-17 04:29:22+00:00,mobile,5.0,2026-04-17,4
U0179,I0065,view,,1,45.15,2026-05-01 00:03:22+00:00,mobile,1.0,2026-05-01,0
U0197,I0044,view,,1,16.15,2026-03-27 17:12:22+00:00,mobile,1.0,2026-03-27,17
U0039,I0025,view,,1,15.52,2026-02-20 11:08:22+00:00,web,1.0,2026-02-20,11
U0083,I0029,view,,1,83.41,2026-02-10 06:11:22+00:00,mobile,1.0,2026-02-10,6
U0111,I0093,view,,1,35.82,2026-02-08 09:25:22+00:00,mobile,1.0,2026-02-08,9
U0122,I0024,view,,1,24.65,2026-04-08 19:28:22+00:00,web,1.0,2026-04-08,19
U0136,I0059,rating,3.0,1,24.91,2026-03-24 02:03:22+00:00,web,3.0,2026-03-24,2
U0071,I0041,purchase,,2,35.48,2026-04-27 01:34:22+00:00,web,5.0,2026-04-27,1
U0172,I0072,cart,,1,21.99,2026-04-15 09:25:22+00:00,mobile,3.0,2026-04-15,9
U0113,I0058,rating,5.0,1,18.03,2026-03-14 22:51:22+00:00,mobile,5.0,2026-03-14,22
U0078,I0047,cart,,1,36.67,2026-04-21 23:14:22+00:00,web,3.0,2026-04-21,23
U0025,I0099,view,,1,19.36,2026-03-09 11:21:22+00:00,mobile,1.0,2026-03-09,11
U0059,I0103,view,,1,51.23,2026-03-06 13:01:22+00:00,web,1.0,2026-03-06,13
U0137,I0096,cart,,1,36.87,2026-02-07 02:25:22+00:00,mobile,3.0,2026-02-07,2
U0226,I0048,view,,1,22.53,2026-04-15 10:45:22+00:00,mobile,1.0,2026-04-15,10
U0231,I0062,view,,1,23.59,2026-03-05 11:13:22+00:00,mobile,1.0,2026-03-05,11
U0082,I0066,cart,,1,22.7,2026-04-30 09:30:22+00:00,mobile,3.0,2026-04-30,9
U0175,I0111,view,,1,114.52,2026-04-30 14:52:22+00:00,web,1.0,2026-04-30,14
U0183,I0035,view,,1,26.96,2026-03-01 11:19:22+00:00,mobile,1.0,2026-03-01,11
U0014,I0044,view,,1,16.15,2026-03-05 20:30:22+00:00,web,1.0,2026-03-05,20
U0171,I0023,view,,1,51.99,2026-03-04 20:16:22+00:00,mobile,1.0,2026-03-04,20
U0076,I0092,purchase,,1,16.23,2026-02-11 16:41:22+00:00,web,5.0,2026-02-11,16
U0180,I0049,rating,5.0,1,10.95,2026-04-11 10:20:22+00:00,web,5.0,2026-04-11,10
U0168,I0099,cart,,1,19.36,2026-03-03 05:29:22+00:00,mobile,3.0,2026-03-03,5
U0150,I0101,purchase,,3,48.0,2026-02-04 01:57:22+00:00,mobile,5.0,2026-02-04,1
U0183,I0085,view,,1,64.61,2026-02-22 01:06:22+00:00,web,1.0,2026-02-22,1
U0233,I0098,cart,,1,35.06,2026-02-24 01:28:22+00:00,web,3.0,2026-02-24,1
U0151,I0094,cart,,1,20.46,2026-02-06 05:24:22+00:00,web,3.0,2026-02-06,5
U0225,I0103,cart,,1,51.23,2026-02-16 20:42:22+00:00,mobile,3.0,2026-02-16,20
U0210,I0069,view,,1,41.22,2026-02-13 22:15:22+00:00,web,1.0,2026-02-13,22
U0050,I0040,view,,1,56.71,2026-03-22 14:26:22+00:00,web,1.0,2026-03-22,14
U0057,I0090,view,,1,12.85,2026-03-08 01:30:22+00:00,web,1.0,2026-03-08,1
U0177,I0020,rating,2.0,1,27.33,2026-03-25 07:05:22+00:00,web,2.0,2026-03-25,7
U0194,I0086,view,,1,33.96,2026-04-19 09:28:22+00:00,web,1.0,2026-04-19,9
U0038,I0083,cart,,1,17.83,2026-02-22 19:33:22+00:00,web,3.0,2026-02-22,19
U0117,I0090,cart,,1,12.85,2026-04-17 21:50:22+00:00,mobile,3.0,2026-04-17,21
U0125,I0013,rating,3.0,1,28.54,2026-03-09 22:18:22+00:00,web,3.0,2026-03-09,22
U0126,I0065,view,,1,45.15,2026-03-19 17:46:22+00:00,web,1.0,2026-03-19,17
U0151,I0106,view,,1,26.93,2026-02-21 03:34:22+00:00,web,1.0,2026-02-21,3
U0042,I0023,view,,1,51.99,2026-03-07 09:25:22+00:00,web,1.0,2026-03-07,9
U0146,I0074,cart,,1,19.52,2026-03-23 13:59:22+00:00,mobile,3.0,2026-03-23,13
U0096,I0107,view,,1,14.01,2026-03-20 06:47:22+00:00,mobile,1.0,2026-03-20,6
U0030,I0018,view,,1,34.0,2026-03-15 03:13:22+00:00,web,1.0,2026-03-15,3
U0073,I0024,cart,,1,24.65,2026-04-10 23:50:22+00:00,web,3.0,2026-04-10,23
U0137,I0081,view,,1,60.65,2026-02-18 20:32:22+00:00,web,1.0,2026-02-18,20
U0052,I0005,cart,,1,20.52,2026-02-08 22:23:22+00:00,web,3.0,2026-02-08,22
U0002,I0004,rating,5.0,1,24.4,2026-04-03 14:04:22+00:00,web,5.0,2026-04-03,14
U0008,I0063,view,,1,17.91,2026-04-20 13:31:22+00:00,web,1.0,2026-04-20,13
U0011,I0075,purchase,,1,25.5,2026-04-25 00:57:22+00:00,web,5.0,2026-04-25,0
U0074,I0073,purchase,,1,25.28,2026-02-24 16:37:22+00:00,mobile,5.0,2026-02-24,16
U0023,I0039,view,,1,14.55,2026-03-16 11:54:22+00:00,mobile,1.0,2026-03-16,11
U0218,I0119,view,,1,34.0,2026-02-02 15:08:22+00:00,mobile,1.0,2026-02-02,15
U0020,I0091,view,,1,42.99,2026-02-04 05:14:22+00:00,mobile,1.0,2026-02-04,5
U0103,I0021,view,,1,19.0,2026-03-04 17:20:22+00:00,mobile,1.0,2026-03-04,17
U0075,I0020,view,,1,27.33,2026-04-06 22:32:22+00:00,mobile,1.0,2026-04-06,22
U0211,I0106,purchase,,2,26.93,2026-03-16 01:00:22+00:00,web,5.0,2026-03-16,1
U0236,I0055,view,,1,14.43,2026-02-05 22:56:22+00:00,mobile,1.0,2026-02-05,22
U0100,I0030,purchase,,2,19.11,2026-04-03 12:19:22+00:00,mobile,5.0,2026-04-03,12
U0179,I0097,cart,,1,42.6,2026-04-04 15:28:22+00:00,mobile,3.0,2026-04-04,15
U0017,I0094,purchase,,2,20.46,2026-03-24 05:37:22+00:00,web,5.0,2026-03-24,5
U0006,I0087,purchase,,1,58.68,2026-02-03 02:12:22+00:00,web,5.0,2026-02-03,2
U0174,I0098,view,,1,35.06,2026-04-17 22:33:22+00:00,web,1.0,2026-04-17,22
U0075,I0078,view,,1,41.4,2026-04-23 04:45:22+00:00,web,1.0,2026-04-23,4
U0054,I0094,rating,5.0,1,20.46,2026-03-10 10:05:22+00:00,mobile,5.0,2026-03-10,10
U0214,I0009,rating,4.0,1,26.36,2026-04-20 17:25:22+00:00,mobile,4.0,2026-04-20,17
U0196,I0030,view,,1,19.11,2026-03-20 00:21:22+00:00,web,1.0,2026-03-20,0
U0027,I0080,purchase,,1,16.0,2026-02-15 23:18:22+00:00,web,5.0,2026-02-15,23
U0075,I0033,view,,1,24.72,2026-03-23 11:29:22+00:00,web,1.0,2026-03-23,11
U0233,I0084,view,,1,27.83,2026-02-14 10:26:22+00:00,mobile,1.0,2026-02-14,10
U0224,I0047,view,,1,36.67,2026-03-25 08:33:22+00:00,mobile,1.0,2026-03-25,8
U0191,I0061,view,,1,17.75,2026-02-23 05:50:22+00:00,mobile,1.0,2026-02-23,5
U0024,I0104,view,,1,41.88,2026-04-26 01:31:22+00:00,mobile,1.0,2026-04-26,1
U0079,I0069,purchase,,1,41.22,2026-04-25 06:20:22+00:00,web,5.0,2026-04-25,6
U0190,I0105,view,,1,20.28,2026-04-03 20:37:22+00:00,mobile,1.0,2026-04-03,20
U0189,I0110,view,,1,26.64,2026-03-02 21:35:22+00:00,mobile,1.0,2026-03-02,21
U0079,I0018,view,,1,34.0,2026-02-26 05:08:22+00:00,web,1.0,2026-02-26,5
U0159,I0026,view,,1,13.5,2026-04-22 06:00:22+00:00,mobile,1.0,2026-04-22,6
U0130,I0112,purchase,,1,53.68,2026-04-14 10:09:22+00:00,web,5.0,2026-04-14,10
U0189,I0035,rating,5.0,1,26.96,2026-04-13 13:33:22+00:00,web,5.0,2026-04-13,13
U0171,I0004,rating,4.0,1,24.4,2026-04-17 15:07:22+00:00,mobile,4.0,2026-04-17,15
U0081,I0069,view,,1,41.22,2026-04-21 14:37:22+00:00,mobile,1.0,2026-04-21,14
U0051,I0043,view,,1,34.18,2026-03-20 14:15:22+00:00,web,1.0,2026-03-20,14
U0066,I0034,view,,1,32.38,2026-04-05 10:43:22+00:00,mobile,1.0,2026-04-05,10
U0162,I0026,purchase,,2,13.5,2026-02-20 19:00:22+00:00,web,5.0,2026-02-20,19
U0127,I0060,view,,1,48.07,2026-03-26 18:50:22+00:00,mobile,1.0,2026-03-26,18
U0027,I0001,cart,,1,31.44,2026-02-25 14:46:22+00:00,web,3.0,2026-02-25,14
U0228,I0062,view,,1,23.59,2026-04-26 16:36:22+00:00,mobile,1.0,2026-04-26,16
U0106,I0102,view,,1,45.37,2026-02-11 07:59:22+00:00,mobile,1.0,2026-02-11,7
U0205,I0043,cart,,1,34.18,2026-03-14 04:39:22+00:00,web,3.0,2026-03-14,4
U0079,I0054,view,,1,35.21,2026-02-04 00:39:22+00:00,mobile,1.0,2026-02-04,0
U0058,I0037,view,,1,17.51,2026-03-29 06:15:22+00:00,web,1.0,2026-03-29,6
U0040,I0008,rating,4.0,1,36.94,2026-02-24 00:31:22+00:00,web,4.0,2026-02-24,0
U0029,I0078,purchase,,1,41.4,2026-02-07 06:15:22+00:00,web,5.0,2026-02-07,6
U0184,I0020,purchase,,1,27.33,2026-03-30 07:10:22+00:00,mobile,5.0,2026-03-30,7
U0113,I0079,view,,1,55.92,2026-04-14 20:51:22+00:00,web,1.0,2026-04-14,20
U0185,I0017,view,,1,25.29,2026-03-28 19:22:22+00:00,mobile,1.0,2026-03-28,19
U0203,I0029,purchase,,1,83.41,2026-02-06 07:10:22+00:00,web,5.0,2026-02-06,7
U0158,I0051,rating,4.0,1,24.93,2026-02-20 21:24:22+00:00,web,4.0,2026-02-20,21
U0207,I0022,cart,,1,23.73,2026-02-26 03:48:22+00:00,web,3.0,2026-02-26,3
U0057,I0012,purchase,,1,67.3,2026-04-27 13:54:22+00:00,web,5.0,2026-04-27,13
U0198,I0098,view,,1,35.06,2026-04-21 20:18:22+00:00,web,1.0,2026-04-21,20
U0016,I0038,view,,1,23.01,2026-03-30 05:29:22+00:00,web,1.0,2026-03-30,5
U0100,I0043,view,,1,34.18,2026-02-10 09:12:22+00:00,web,1.0,2026-02-10,9
U0135,I0051,view,,1,24.93,2026-04-27 19:27:22+00:00,mobile,1.0,2026-04-27,19
U0237,I0061,view,,1,17.75,2026-04-25 23:41:22+00:00,web,1.0,2026-04-25,23
U0002,I0081,view,,1,60.65,2026-04-12 15:15:22+00:00,mobile,1.0,2026-04-12,15
U0032,I0001,view,,1,31.44,2026-03-27 01:06:22+00:00,mobile,1.0,2026-03-27,1
U0198,I0006,view,,1,21.38,2026-03-23 08:04:22+00:00,web,1.0,2026-03-23,8
U0154,I0069,rating,4.0,1,41.22,2026-03-01 18:36:22+00:00,mobile,4.0,2026-03-01,18
U0109,I0091,rating,3.0,1,42.99,2026-04-23 19:48:22+00:00,mobile,3.0,2026-04-23,19
U0097,I0021,view,,1,19.0,2026-04-23 15:55:22+00:00,web,1.0,2026-04-23,15
U0154,I0067,view,,1,77.25,2026-04-17 09:51:22+00:00,web,1.0,2026-04-17,9
U0169,I0037,rating,4.0,1,17.51,2026-03-04 08:31:22+00:00,web,4.0,2026-03-04,8
U0135,I0061,view,,1,17.75,2026-04-18 06:05:22+00:00,mobile,1.0,2026-04-18,6
U0103,I0004,cart,,1,24.4,2026-04-20 12:18:22+00:00,mobile,3.0,2026-04-20,12
U0188,I0053,rating,4.0,1,18.65,2026-02-11 21:20:22+00:00,mobile,4.0,2026-02-11,21
U0204,I0066,view,,1,22.7,2026-02-11 00:11:22+00:00,web,1.0,2026-02-11,0
U0028,I0112,view,,1,53.68,2026-03-09 05:27:22+00:00,mobile,1.0,2026-03-09,5
U0127,I0051,view,,1,24.93,2026-02-16 00:06:22+00:00,web,1.0,2026-02-16,0
U0188,I0007,purchase,,1,50.51,2026-03-09 18:05:22+00:00,web,5.0,2026-03-09,18
U0117,I0070,view,,1,26.73,2026-04-20 03:07:22+00:00,mobile,1.0,2026-04-20,3
U0097,I0020,purchase,,1,27.33,2026-02-20 13:29:22+00:00,mobile,5.0,2026-02-20,13
U0216,I0110,view,,1,26.64,2026-02-18 06:55:22+00:00,mobile,1.0,2026-02-18,6
U0094,I0047,view,,1,36.67,2026-03-19 12:15:22+00:00,web,1.0,2026-03-19,12
U0157,I0059,purchase,,1,24.91,2026-03-05 03:45:22+00:00,web,5.0,2026-03-05,3
U0045,I0050,rating,2.0,1,15.33,2026-04-10 00:17:22+00:00,mobile,2.0,2026-04-10,0
U0148,I0114,rating,2.0,1,33.44,2026-03-13 05:48:22+00:00,web,2.0,2026-03-13,5
U0015,I0103,view,,1,51.23,2026-03-29 21:59:22+00:00,web,1.0,2026-03-29,21
U0154,I0084,view,,1,27.83,2026-02-14 15:30:22+00:00,web,1.0,2026-02-14,15
U0194,I0019,cart,,1,35.63,2026-04-28 08:14:22+00:00,mobile,3.0,2026-04-28,8
U0177,I0017,view,,1,25.29,2026-04-08 21:24:22+00:00,mobile,1.0,2026-04-08,21
U0099,I0100,rating,4.0,1,54.26,2026-04-01 14:19:22+00:00,mobile,4.0,2026-04-01,14
U0144,I0008,view,,1,36.94,2026-04-05 03:03:22+00:00,mobile,1.0,2026-04-05,3
U0208,I0064,purchase,,1,28.05,2026-03-01 00:29:22+00:00,mobile,5.0,2026-03-01,0
U0080,I0078,view,,1,41.4,2026-04-14 05:59:22+00:00,mobile,1.0,2026-04-14,5
U0199,I0074,view,,1,19.52,2026-03-21 16:16:22+00:00,mobile,1.0,2026-03-21,16
U0068,I0075,cart,,1,25.5,2026-05-01 16:25:22+00:00,mobile,3.0,2026-05-01,16
U0049,I0044,view,,1,16.15,2026-02-15 23:55:22+00:00,mobile,1.0,2026-02-15,23
U0126,I0067,view,,1,77.25,2026-04-11 04:45:22+00:00,mobile,1.0,2026-04-11,4
U0168,I0065,view,,1,45.15,2026-03-10 11:38:22+00:00,web,1.0,2026-03-10,11
U0081,I0002,view,,1,22.56,2026-04-26 18:16:22+00:00,mobile,1.0,2026-04-26,18
U0131,I0038,purchase,,3,23.01,2026-03-21 13:17:22+00:00,web,5.0,2026-03-21,13
U0162,I0110,view,,1,26.64,2026-04-26 09:49:22+00:00,mobile,1.0,2026-04-26,9
U0022,I0105,purchase,,1,20.28,2026-04-02 03:12:22+00:00,mobile,5.0,2026-04-02,3
U0071,I0030,view,,1,19.11,2026-04-05 01:12:22+00:00,web,1.0,2026-04-05,1
U0107,I0025,purchase,,1,15.52,2026-03-28 06:05:22+00:00,web,5.0,2026-03-28,6
U0122,I0053,view,,1,18.65,2026-02-27 03:40:22+00:00,web,1.0,2026-02-27,3
U0093,I0109,purchase,,2,70.56,2026-04-03 02:27:22+00:00,mobile,5.0,2026-04-03,2
U0106,I0035,view,,1,26.96,2026-02-18 18:44:22+00:00,mobile,1.0,2026-02-18,18
U0010,I0108,view,,1,101.53,2026-04-23 02:23:22+00:00,web,1.0,2026-04-23,2
U0010,I0017,purchase,,2,25.29,2026-02-16 02:54:22+00:00,mobile,5.0,2026-02-16,2
U0103,I0062,cart,,1,23.59,2026-03-23 04:50:22+00:00,mobile,3.0,2026-03-23,4
U0121,I0069,view,,1,41.22,2026-03-21 17:29:22+00:00,web,1.0,2026-03-21,17
U0074,I0060,view,,1,48.07,2026-04-30 17:28:22+00:00,web,1.0,2026-04-30,17
U0185,I0050,view,,1,15.33,2026-02-13 06:31:22+00:00,web,1.0,2026-02-13,6
U0124,I0044,purchase,,1,16.15,2026-02-18 06:41:22+00:00,web,5.0,2026-02-18,6
U0106,I0085,purchase,,1,64.61,2026-02-08 08:35:22+00:00,web,5.0,2026-02-08,8
U0236,I0051,rating,4.0,1,24.93,2026-02-24 00:54:22+00:00,web,4.0,2026-02-24,0
U0154,I0118,purchase,,1,24.81,2026-02-28 23:19:22+00:00,web,5.0,2026-02-28,23
U0190,I0081,cart,,1,60.65,2026-04-22 05:07:22+00:00,mobile,3.0,2026-04-22,5
U0051,I0043,view,,1,34.18,2026-02-13 12:03:22+00:00,web,1.0,2026-02-13,12
U0057,I0008,view,,1,36.94,2026-02-19 02:13:22+00:00,mobile,1.0,2026-02-19,2
U0057,I0089,view,,1,40.79,2026-03-09 19:52:22+00:00,mobile,1.0,2026-03-09,19
U0110,I0042,view,,1,34.64,2026-04-19 17:11:22+00:00,web,1.0,2026-04-19,17
U0075,I0057,view,,1,46.42,2026-04-24 01:15:22+00:00,web,1.0,2026-04-24,1
U0221,I0071,view,,1,31.77,2026-05-02 02:42:22+00:00,mobile,1.0,2026-05-02,2
U0018,I0016,view,,1,41.84,2026-03-10 21:36:22+00:00,web,1.0,2026-03-10,21
U0114,I0113,view,,1,36.16,2026-03-09 16:37:22+00:00,mobile,1.0,2026-03-09,16
U0125,I0053,view,,1,18.65,2026-04-17 08:01:22+00:00,web,1.0,2026-04-17,8
U0139,I0090,purchase,,1,12.85,2026-05-01 02:29:22+00:00,web,5.0,2026-05-01,2
U0068,I0082,view,,1,27.22,2026-04-10 19:44:22+00:00,mobile,1.0,2026-04-10,19
U0023,I0101,view,,1,48.0,2026-04-03 08:37:22+00:00,mobile,1.0,2026-04-03,8
U0053,I0104,rating,4.0,1,41.88,2026-04-03 19:23:22+00:00,mobile,4.0,2026-04-03,19
U0013,I0005,purchase,,1,20.52,2026-02-08 15:35:22+00:00,web,5.0,2026-02-08,15
